entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
203,964c845c_1,964c845c_1,ENTRY→RETURN→EXIT%%ENTRY→IF_FALSE: removed→CALL: decrementAndGet→CALL: blockLog.debug→RETURN→EXIT%%ENTRY→IF_FALSE: removed→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
204,18c30f2e_1,18c30f2e_1,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status == OFF",[DEBUG]:BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,normal,normal
205,18c30f2e_1,18c30f2e_1,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status == OFF",[DEBUG]:BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,normal,normal
206,18c30f2e_1,18c30f2e_1,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status == OFF","[INFO]:Safe mode is off, no operation performed",normal,normal
207,18c30f2e_2,18c30f2e_2,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1",[DEBUG]:BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,normal,normal
208,18c30f2e_2,18c30f2e_2,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1",[DEBUG]:BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,normal,normal
209,18c30f2e_2,18c30f2e_2,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1",[DEBUG]:Block is complete and safe mode check initiated,normal,normal
210,18c30f2e_3,18c30f2e_3,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→!(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[DEBUG]:BLOCK* removeStoredBlock: block-123 has already been removed from node node-01,normal,normal
211,18c30f2e_3,18c30f2e_3,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→!(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[DEBUG]:BLOCK* removeStoredBlock: block-123 removed from caching related lists on node node-01,normal,normal
212,18c30f2e_3,18c30f2e_3,"ENTRY→removeStoredBlock→storedBlock == null || !blocksMap.removeNode(storedBlock, node)%%ENTRY→removeStoredBlock→cblock != null%%ENTRY→decrementSafeBlockCount→status != OFF→!(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[INFO]:Block is not complete or safe mode conditions not met,normal,normal
213,18c30f2e_4,18c30f2e_4,ENTRY→priLevel >= 0 && priLevel < 3 && priorityQueues.get(priLevel).remove(block),[DEBUG]:Removing block block-456 from priority queue 2,normal,normal
214,18c30f2e_5,18c30f2e_5,ENTRY→!(priLevel >= 0 && priLevel < 3 && priorityQueues.get(priLevel).remove(block)→FOR_INIT→FOR_COND→FOR_EXIT,[DEBUG]:Removing block block-456 from priority queue 1,normal,normal
215,18c30f2e_6,18c30f2e_6,ENTRY→set == null,"[DEBUG]:BLOCK* ExcessRedundancyMap.remove(block-789, node-02)",normal,normal
216,18c30f2e_7,18c30f2e_7,ENTRY→!(set == null)→removed→decrementAndGet→blockLog.debug→set.isEmpty()→remove,"[DEBUG]:BLOCK* ExcessRedundancyMap.remove(block-789, node-02)",normal,normal
217,54c1754e_1,54c1754e_1,ENTRY→CountNodes%%ENTRY→AlternativeBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
218,54c1754e_1,54c1754e_1,ENTRY→CountNodes%%ENTRY→AlternativeBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
219,d51b1764_1,d51b1764_1,"ENTRY→ConditionCheck:curBlock.isComplete()%%ENTRY→ConditionCheck:!force && !hasMinStorage(curBlock, numNodes)%%ENTRY→ConditionCheck:!force && curBlock.getBlockUCState() != COMMITTED%%ENTRY→Action:convertToCompleteBlock",[DEBUG]:Block state check: COMPLETE,normal,both
220,d51b1764_1,d51b1764_1,"ENTRY→ConditionCheck:curBlock.isComplete()%%ENTRY→ConditionCheck:!force && !hasMinStorage(curBlock, numNodes)%%ENTRY→ConditionCheck:!force && curBlock.getBlockUCState() != COMMITTED%%ENTRY→Action:convertToCompleteBlock",[ERROR]:Cannot complete block: block does not satisfy minimal replication requirement.,both,both
221,d51b1764_1,d51b1764_1,"ENTRY→ConditionCheck:curBlock.isComplete()%%ENTRY→ConditionCheck:!force && !hasMinStorage(curBlock, numNodes)%%ENTRY→ConditionCheck:!force && curBlock.getBlockUCState() != COMMITTED%%ENTRY→Action:convertToCompleteBlock",[ERROR]:Cannot complete block: block has not been COMMITTED by the client.,both,both
222,d51b1764_1,d51b1764_1,"ENTRY→ConditionCheck:curBlock.isComplete()%%ENTRY→ConditionCheck:!force && !hasMinStorage(curBlock, numNodes)%%ENTRY→ConditionCheck:!force && curBlock.getBlockUCState() != COMMITTED%%ENTRY→Action:convertToCompleteBlock",[INFO]:Block successfully converted to complete.,normal,both
223,d51b1764_2,d51b1764_2,ENTRY→ConditionCheck:isComplete() || getBlockUCState() == COMMITTED%%ENTRY→ConditionCheck:!isComplete() && getBlockUCState() != COMMITTED,[DEBUG]:Block state check: COMMITTED or COMPLETE,normal,normal
224,d51b1764_2,d51b1764_2,ENTRY→ConditionCheck:isComplete() || getBlockUCState() == COMMITTED%%ENTRY→ConditionCheck:!isComplete() && getBlockUCState() != COMMITTED,[DEBUG]:Block state check: NOT COMMITTED or COMPLETE,normal,normal
225,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck:status==OFF%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)!=COMPLETE→ConditionCheck:awaitingReportedBlocksCounter==null→CALL:getCounter→CALL:incrementCounter→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)==COMPLETE→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum!=safeNumberOfNodes,[INFO]:Safe mode status is OFF,normal,normal
226,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck:status==OFF%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)!=COMPLETE→ConditionCheck:awaitingReportedBlocksCounter==null→CALL:getCounter→CALL:incrementCounter→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)==COMPLETE→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum!=safeNumberOfNodes,[DEBUG]:Incrementing safe block count,normal,normal
227,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck:status==OFF%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)!=COMPLETE→ConditionCheck:awaitingReportedBlocksCounter==null→CALL:getCounter→CALL:incrementCounter→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)==COMPLETE→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum!=safeNumberOfNodes,[INFO]:Startup progress updated,normal,normal
228,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck:status==OFF%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)!=COMPLETE→ConditionCheck:awaitingReportedBlocksCounter==null→CALL:getCounter→CALL:incrementCounter→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum==safeNumberOfNodes→ConditionCheck:prog.getStatus(SAFEMODE)==COMPLETE→CALL:checkSafeMode%%ENTRY→ConditionCheck:status!=OFF→ConditionCheck:storageNum!=safeNumberOfNodes,[INFO]:Safe block count unchanged,normal,normal
229,5545562d_1,5545562d_1,ENTRY→ConditionCheck,[INFO]:Fetched 128MB block from namenode01,normal,explicit
230,5545562d_1,5545562d_1,ENTRY→ConditionCheck,[ERROR]:Access denied to path /user/test,explicit,explicit
231,169b52fd_1,169b52fd_1,ENTRY→RETURN→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
232,169b52fd_1,169b52fd_1,ENTRY→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
233,220ab0f3_1,220ab0f3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:BLOCK processExtraRedundancyBlock: Postponing block-1024 since storage storage-01 does not yet have up-to-date information.,normal,normal
234,5b8b437f_1,5b8b437f_1,ENTRY→CALL: blockLog.debug→IF: node == null%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: blockLog.debug→CALL: postponeBlock%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug,[DEBUG]:BLOCK* invalidateBlock: block123 on datanode01,normal,normal
235,5b8b437f_1,5b8b437f_1,ENTRY→CALL: blockLog.debug→IF: node == null%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: blockLog.debug→CALL: postponeBlock%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug,[DEBUG]:BLOCK* invalidateBlocks: postponing invalidation of block123 on datanode01 because 2 replica(s) are located on nodes with potentially out-of-date block reports,normal,normal
236,5b8b437f_1,5b8b437f_1,ENTRY→CALL: blockLog.debug→IF: node == null%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: blockLog.debug→CALL: postponeBlock%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug,"[DEBUG]:BLOCK* addToInvalidates: block123 [datanode01, datanode02]",normal,normal
237,5b8b437f_1,5b8b437f_1,ENTRY→CALL: blockLog.debug→IF: node == null%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: blockLog.debug→CALL: postponeBlock%%ENTRY→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug,[DEBUG]:BLOCK* invalidateBlocks: block123 on datanode01 listed for deletion.,normal,normal
238,5b8b437f_2,5b8b437f_2,"ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status == BMSafeModeStatus.OFF%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: !(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[DEBUG]:BLOCK* removeStoredBlock: block123 has already been removed from node datanode01,normal,normal
239,5b8b437f_2,5b8b437f_2,"ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status == BMSafeModeStatus.OFF%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: !(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[DEBUG]:BLOCK* removeStoredBlock: block123 removed from caching related lists on node datanode01,normal,normal
240,5b8b437f_2,5b8b437f_2,"ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status == BMSafeModeStatus.OFF%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: !(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)","[INFO]:Safe mode is off, no operation performed",normal,normal
241,5b8b437f_2,5b8b437f_2,"ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status == BMSafeModeStatus.OFF%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: !(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[DEBUG]:Block is complete and safe mode check initiated,normal,normal
242,5b8b437f_2,5b8b437f_2,"ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status == BMSafeModeStatus.OFF%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1%%ENTRY→CALL: removeStoredBlock→IF: storedBlock == null || !blocksMap.removeNode(storedBlock, node)→RETURN→CALL: removeStoredBlock→IF: cblock != null→RETURN→CALL: decrementSafeBlockCount→IF: status != BMSafeModeStatus.OFF→IF: !(storedBlock.isComplete() && blockManager.countNodes(b).liveReplicas() == safeNumberOfNodes - 1)",[INFO]:Block is not complete or safe mode conditions not met,normal,normal
243,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockCheck→GetStorages→NodeIteration→StorageCheck→BlockOnStorage%%ENTRY→StripedBlockCheck→GetStorages→NodeIteration→ExitIteration→RemovedFromBlocksMapCheck→RemoveCorruptReplica%%ENTRY→StripedBlockCheck→GetStorages→NodeIteration→ExitIteration→RemovedFromBlocksMapCheck%%ENTRY→NonStripedBlockCheck→NodeIteration→StorageCheck→BlockOnStorage%%ENTRY→NonStripedBlockCheck→NodeIteration→ExitIteration→RemovedFromBlocksMapCheck→RemoveCorruptReplica%%ENTRY→NonStripedBlockCheck→NodeIteration→ExitIteration→RemovedFromBlocksMapCheck,[DEBUG]:Invalidate corrupt replicas error in deleting bad block blk_12345 on datanode01,normal,normal
244,675fdd79_1,675fdd79_1,ENTRY→CALL:addStoredBlock→IF:block.isCompleteOrCommitted()%%ENTRY→IF_TRUE:nodes==null%%ENTRY→IF_FALSE:nodes==null→IF_TRUE:blk.isStriped()→FOREACH:nodesCopy→IF_TRUE:removedFromBlocksMap,[DEBUG]:Block blk_12345 is added to pool-01 (size=128MB),normal,normal
245,675fdd79_1,675fdd79_1,ENTRY→CALL:addStoredBlock→IF:block.isCompleteOrCommitted()%%ENTRY→IF_TRUE:nodes==null%%ENTRY→IF_FALSE:nodes==null→IF_TRUE:blk.isStriped()→FOREACH:nodesCopy→IF_TRUE:removedFromBlocksMap,[WARN]:Block blk_12345 moved to storageType SSD on node datanode01,normal,normal
246,675fdd79_1,675fdd79_1,ENTRY→CALL:addStoredBlock→IF:block.isCompleteOrCommitted()%%ENTRY→IF_TRUE:nodes==null%%ENTRY→IF_FALSE:nodes==null→IF_TRUE:blk.isStriped()→FOREACH:nodesCopy→IF_TRUE:removedFromBlocksMap,[DEBUG]:Redundant addStoredBlock request received for blk_12345 on node datanode01 size 128MB,normal,normal
247,675fdd79_1,675fdd79_1,ENTRY→CALL:addStoredBlock→IF:block.isCompleteOrCommitted()%%ENTRY→IF_TRUE:nodes==null%%ENTRY→IF_FALSE:nodes==null→IF_TRUE:blk.isStriped()→FOREACH:nodesCopy→IF_TRUE:removedFromBlocksMap,[WARN]:Inconsistent number of corrupt replicas for blk_12345. blockMap has 3 but corrupt replicas map has 2,normal,normal
248,675fdd79_1,675fdd79_1,ENTRY→CALL:addStoredBlock→IF:block.isCompleteOrCommitted()%%ENTRY→IF_TRUE:nodes==null%%ENTRY→IF_FALSE:nodes==null→IF_TRUE:blk.isStriped()→FOREACH:nodesCopy→IF_TRUE:removedFromBlocksMap,[DEBUG]:InvalidateCorruptReplicas error in deleting bad block blk_12345 on datanode01,normal,normal
249,675fdd79_2,675fdd79_2,"ENTRY→CALL:writeLock→ENTRY→CALL:equals→CALL:getBlockUCState→RETURN→TRY→IF_FALSE:!isPopulatingReplQueues()||!block.isComplete()→IF_FALSE:!hasEnoughEffectiveReplicas(block,repl,pendingNum)→CALL:neededReconstruction.remove→CALL:writeUnlock",[DEBUG]:Block completeness check,normal,normal
250,675fdd79_2,675fdd79_2,"ENTRY→CALL:writeLock→ENTRY→CALL:equals→CALL:getBlockUCState→RETURN→TRY→IF_FALSE:!isPopulatingReplQueues()||!block.isComplete()→IF_FALSE:!hasEnoughEffectiveReplicas(block,repl,pendingNum)→CALL:neededReconstruction.remove→CALL:writeUnlock",[INFO]:Reconstruction removal triggered,normal,normal
251,23dfab4e_1,23dfab4e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
252,23dfab4e_1,23dfab4e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
253,2f60b247_1,2f60b247_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:BLOCK* addToInvalidates: BlockInfo{blockId=12345, size=128MB} [datanode01, datanode02]",normal,normal
254,2f60b247_1,2f60b247_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:BLOCK* InvalidateBlocks: add BlockInfo{blockId=12345, size=128MB} to datanode01",normal,normal
255,0dc59f9c_1,0dc59f9c_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Corrupt replicas map updated,normal,normal
256,0dc59f9c_1,0dc59f9c_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Block statistics incremented,normal,normal
257,0dc59f9c_1,0dc59f9c_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Block state change logged,normal,normal
258,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT",[DEBUG]:BLOCK markBlockAsCorrupt: block_123 cannot be marked as corrupt as it does not belong to any file,implicit,implicit
259,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT","[DEBUG]:BLOCK* addToInvalidates: block_123 [datanode1, datanode2]",normal,implicit
260,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT",[DEBUG]:BLOCK* InvalidateBlocks: add block_123 to datanode1,normal,implicit
