entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
228,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[INFO]:Block meets minimal replication,normal,both
229,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[ERROR]:Cannot complete block as it is not COMMITTED,both,both
230,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[INFO]:Converting block to complete,normal,both
231,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[INFO]:Adjusting block totals,normal,both
232,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[INFO]:Incrementing safe block count,normal,both
233,d51b1764_1,d51b1764_1,ENTRY→IF_TRUE: Block is complete%%ENTRY→IF_FALSE: Block is incomplete→IF_TRUE: Block does not meet minimal replication→THROW: Cannot complete block due to insufficient replication%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_TRUE: Block state is not COMMITTED→CALL: Retrieve block state→RETURN→THROW: Cannot complete block as it is not COMMITTED%%ENTRY→IF_FALSE: Block is incomplete→IF_FALSE: Block meets minimal replication→IF_FALSE: Block state is COMMITTED→CALL: Convert block to complete→CALL: Adjust block totals→CALL: Increment safe block count→ENTRY→IF_TRUE: Safe mode is OFF,[INFO]:Safe mode is OFF,normal,both
234,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
235,2b8438c5_1,2b8438c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
236,5545562d_1,5545562d_1,ENTRY→CALL:equals→RETURN→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
237,5545562d_1,5545562d_1,ENTRY→CALL:equals→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
238,61810f43_1,61810f43_1,ENTRY→RETURN→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
239,61810f43_1,61810f43_1,ENTRY→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
240,169b52fd_1,169b52fd_1,ENTRY→RETURN→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
241,169b52fd_1,169b52fd_1,ENTRY→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
242,220ab0f3_1,220ab0f3_1,ENTRY→ConditionCheck,[INFO]:Postponing block processing since storage data_pool_01 does not yet have up-to-date information,normal,normal
243,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Debugging block log,normal,both
244,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[ERROR]:Cannot invalidate block because datanode does not exist,both,both
245,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Postponing block deletion due to stale replicas,normal,both
246,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Adding block to invalidation list,normal,both
247,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Iterating over storage blocks,normal,both
248,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Exiting storage block iteration,normal,both
249,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Debugging block log for valid datanodes,normal,both
250,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Removing stored block,normal,both
251,5b8b437f_1,5b8b437f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→FinalBranch,[INFO]:Debugging block log after removal,normal,both
252,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Checked if nodes list is null,normal,normal
253,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Nodes list is null, returning from execution",normal,normal
254,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Checked if nodes list is null,normal,normal
255,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Nodes list is not null, checking if block is striped",normal,normal
256,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block is striped, fetching storage information",normal,normal
257,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Iterating over nodes copy,normal,normal
258,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Completed iteration over nodes copy,normal,normal
259,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block removed from blocks map, removing from corrupt replicas map",normal,normal
260,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Removed block from corrupt replicas map,normal,normal
261,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Checked if nodes list is null,normal,normal
262,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Nodes list is not null, checking if block is striped",normal,normal
263,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block is striped, fetching storage information",normal,normal
264,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Iterating over nodes copy,normal,normal
265,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Completed iteration over nodes copy,normal,normal
266,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block not removed from blocks map, exiting",normal,normal
267,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Checked if nodes list is null,normal,normal
268,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Nodes list is not null, checking if block is striped",normal,normal
269,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block is not striped, iterating over nodes copy",normal,normal
270,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Completed iteration over nodes copy,normal,normal
271,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block removed from blocks map, removing from corrupt replicas map",normal,normal
272,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Removed block from corrupt replicas map,normal,normal
273,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Checked if nodes list is null,normal,normal
274,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Nodes list is not null, checking if block is striped",normal,normal
275,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block is not striped, iterating over nodes copy",normal,normal
276,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,[INFO]:Completed iteration over nodes copy,normal,normal
277,98efcc52_1,98efcc52_1,ENTRY→ConditionCheck%%ENTRY→StripedBlockProcessing%%ENTRY→NonStripedBlockProcessing,"[INFO]:Block not removed from blocks map, exiting",normal,normal
278,675fdd79_1,675fdd79_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
279,675fdd79_1,675fdd79_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
280,23dfab4e_1,23dfab4e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
281,23dfab4e_1,23dfab4e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
282,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[INFO]:Initialized LightWeightHashSet,normal,normal
283,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[INFO]:Block added to set,normal,normal
284,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[INFO]:Checked if block is striped,normal,normal
285,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[INFO]:Incremented EC block count,normal,normal
286,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[DEBUG]:Block state change logged,normal,normal
287,23dfab4e_2,23dfab4e_2,ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→ConditionCheck→InitializeSet→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→ConditionCheck→InitializeSet→AddBlock%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementECBlocks%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks→LogDebug%%ENTRY→OtherBranch→AddBlock→CheckStripedBlock→IncrementBlocks%%ENTRY→OtherBranch→AddBlock,[INFO]:Incremented block count,normal,normal
288,2f60b247_1,2f60b247_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
289,2f60b247_1,2f60b247_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
290,0dc59f9c_1,0dc59f9c_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
291,0dc59f9c_1,0dc59f9c_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
292,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Block cannot be marked as corrupt as it does not belong to any file,both,both
293,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Block added as corrupt on datanode01 by hadoop_user READ|WRITE,normal,both
294,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Duplicate request to add block as corrupt on datanode01 by hadoop_user READ|WRITE,normal,both
295,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Block successfully removed from storage,normal,both
296,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Block removal from storage failed,both,both
297,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Reconstruction queue updated, block removed",normal,both
298,e262ffb3_1,e262ffb3_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Reconstruction queue updated, block removed, block state decremented",normal,both
299,cb32ad64_1,cb32ad64_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
300,cb32ad64_1,cb32ad64_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
301,166c8990_1,166c8990_1,ENTRY→FOREACH→FOREACH_EXIT→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
302,166c8990_1,166c8990_1,ENTRY→FOREACH→FOREACH_EXIT→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
303,44a0857e_1,44a0857e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Cannot find FsVolumeSpi to report bad block: /user/data/block_01,implicit,implicit
304,5e556f95_1,5e556f95_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
305,5e556f95_1,5e556f95_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
306,dcde8ff6_1,dcde8ff6_1,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:ReplicaNotFoundException%%ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:UnexpectedReplicaStateException,[INFO]:Replica not found or state not finalized,explicit,explicit
307,dcde8ff6_1,dcde8ff6_1,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:ReplicaNotFoundException%%ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:UnexpectedReplicaStateException,[INFO]:Unexpected replica state encountered,explicit,explicit
308,dcde8ff6_2,dcde8ff6_2,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:FileNotFoundException→IF_TRUE:blockFileNotExist→CALL:reportBadBlock→ENTRY→IF_TRUE:volume==null%%ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:IOException→IF_TRUE:blockFileNotExist→CALL:reportBadBlock→ENTRY→IF_TRUE:volume==null,[INFO]:Block file does not exist,explicit,both
309,dcde8ff6_2,dcde8ff6_2,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:FileNotFoundException→IF_TRUE:blockFileNotExist→CALL:reportBadBlock→ENTRY→IF_TRUE:volume==null%%ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:IOException→IF_TRUE:blockFileNotExist→CALL:reportBadBlock→ENTRY→IF_TRUE:volume==null,"[WARN]:Cannot find FsVolumeSpi to report bad block: /data/volume1, block",both,both
310,dcde8ff6_3,dcde8ff6_3,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:EOFException→IF_TRUE:lengthTooShort→CALL:reportBadBlock→ENTRY→IF_FALSE:volume==null,[INFO]:Block length too short,explicit,explicit
311,dcde8ff6_3,dcde8ff6_3,ENTRY→TRY→CALL:checkBlock→EXCEPTION:checkBlock→CATCH:EOFException→IF_TRUE:lengthTooShort→CALL:reportBadBlock→ENTRY→IF_FALSE:volume==null,[WARN]:Reporting bad blocks to namenode,explicit,explicit
312,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: ReplicaNotFoundException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: UnexpectedReplicaStateException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: FileNotFoundException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: EOFException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: IOException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null,[INFO]:Replica not found for block,explicit,both
313,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: ReplicaNotFoundException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: UnexpectedReplicaStateException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: FileNotFoundException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: EOFException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: IOException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null,[INFO]:Unexpected replica state encountered,explicit,both
314,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: ReplicaNotFoundException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: UnexpectedReplicaStateException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: FileNotFoundException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: EOFException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: IOException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null,[INFO]:Block file does not exist,explicit,both
315,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: ReplicaNotFoundException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: UnexpectedReplicaStateException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: FileNotFoundException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: EOFException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: IOException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null,[INFO]:Length of block file too short,explicit,both
316,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: ReplicaNotFoundException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: UnexpectedReplicaStateException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: FileNotFoundException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: EOFException%%ENTRY→FOR_INIT→FOR_COND: i < 10→TRY→CALL: checkBlock→EXCEPTION: checkBlock→CATCH: IOException→IF_TRUE: blockFileNotExist→ENTRY→IF_TRUE: volume == null,[INFO]:Block file does not exist,explicit,both
