entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
184,fec98a47_1,fec98a47_1,"ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→EXCEPTION: sendBuffer→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_TRUE: valid→LOG: DEBUG: Established session 0x1a2b3c with negotiated timeout 30000 for client 192.168.1.100→CALL: enableRecv→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_FALSE: valid→LOG: INFO: Invalid session 0x1a2b3c for client 192.168.1.100, probably expired→CALL: sendBuffer→EXIT","[INFO]:Invalid session 0x1a2b3c for client 192.168.1.100, probably expired",both,both
185,0c6fb45d_1,0c6fb45d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
186,0c6fb45d_1,0c6fb45d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
187,1aa67eb1_1,1aa67eb1_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
188,1aa67eb1_1,1aa67eb1_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
189,eb6185a4_1,eb6185a4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:Ack zxid: 0x1f4,normal,normal
190,eb6185a4_1,eb6185a4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:Outstanding proposals all,normal,normal
191,eb6185a4_1,eb6185a4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Outstanding is 0,normal,normal
192,eb6185a4_1,eb6185a4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:Proposal has already been committed, pzxid: 0x1f4 zxid: 0x1f4",normal,normal
193,eb6185a4_1,eb6185a4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Trying to commit future proposal: zxid 0x1f4 from follower01,normal,normal
194,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Bypassing cache,normal,explicit
195,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:Ack zxid: 0x100000000,normal,explicit
196,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:outstanding proposals all,normal,explicit
197,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:outstanding is 0,normal,explicit
198,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:proposal has already been committed, pzxid: 0x100000000 zxid: 0x100000000",normal,explicit
199,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Trying to commit future proposal: zxid 0x100000000 from follower01,normal,explicit
200,f367ba94_1,f367ba94_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Null QuorumPeer,explicit,explicit
201,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Processing request: /user/data, request",normal,normal
202,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Elapsed time calculated: 3.14ms,normal,normal
203,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Added request to queue,normal,normal
204,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Commit needed for request: true,normal,normal
205,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Added write request to queue,normal,normal
206,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Incremented write request count: 1024,normal,normal
207,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Wakeup signal sent,normal,normal
208,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Processing request: /user/data, request",normal,normal
209,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Elapsed time calculated: 3.14ms,normal,normal
210,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Added request to queue,normal,normal
211,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Commit needed for request: false,normal,normal
212,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Incremented read request count: 512,normal,normal
213,92e9aef6_1,92e9aef6_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Wakeup signal sent,normal,normal
214,3d61b616_1,3d61b616_1,ENTRY→processRequest→request.getHdr() != null→iter.hasNext()→p.request != null && p.request.zxid == zxid→remove%%ENTRY→processRequest→request.getHdr() != null→iter.hasNext()→!(p.request != null && p.request.zxid == zxid)%%ENTRY→processRequest→request.getHdr() != null→!iter.hasNext()%%ENTRY→processRequest→!request.getHdr() != null,"[ERROR]:Committed request not found on toBeApplied: 1024, request",explicit,explicit
215,4cc5aad5_1,4cc5aad5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[ERROR]:Throttled request sent as proposal: ""ProposalID_12345"". Exiting.",explicit,explicit
216,4cc5aad5_1,4cc5aad5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:System exit requested by ServiceUtils,normal,explicit
217,4cc5aad5_1,4cc5aad5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Xid rollover detected. Shutting down system.,explicit,explicit
218,4cc5aad5_2,4cc5aad5_2,ENTRY→ConditionCheck→UpdateProposalStats%%ENTRY→OtherBranch→UpdateProposalStats,"[ERROR]:Throttled request sent as proposal: ""ProposalID_12345"". Exiting.",explicit,explicit
219,4cc5aad5_2,4cc5aad5_2,ENTRY→ConditionCheck→UpdateProposalStats%%ENTRY→OtherBranch→UpdateProposalStats,[INFO]:System exit requested by ServiceUtils,normal,explicit
220,4cc5aad5_2,4cc5aad5_2,ENTRY→ConditionCheck→UpdateProposalStats%%ENTRY→OtherBranch→UpdateProposalStats,[INFO]:Proposal statistics updated with last buffer size: 1024,normal,explicit
221,4cc5aad5_2,4cc5aad5_2,ENTRY→ConditionCheck→UpdateProposalStats%%ENTRY→OtherBranch→UpdateProposalStats,[INFO]:Quorum verifier added successfully,normal,explicit
222,4cc5aad5_2,4cc5aad5_2,ENTRY→ConditionCheck→UpdateProposalStats%%ENTRY→OtherBranch→UpdateProposalStats,[INFO]:Proposal count incremented in server metrics,normal,explicit
223,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,[INFO]:Processing sync request from LearnerSyncRequest,normal,explicit
224,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,[DEBUG]:Forwarding request to next processor,normal,explicit
225,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,[INFO]:Proposing transaction for consensus,normal,explicit
226,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,"[ERROR]:XidRolloverException occurred, throwing RequestProcessorException",explicit,explicit
227,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,[ERROR]:Throttled request send as proposal: Exiting.,explicit,explicit
228,6f2b4c33_1,6f2b4c33_1,ENTRY→ConditionCheck%%ENTRY→ForwardToNextProcessor%%ENTRY→ProposeTransaction%%ENTRY→ThrottledRequest%%ENTRY→XidRollover,[DEBUG]:Proposing:: TransactionProposal,normal,explicit
229,5895bdfa_1,5895bdfa_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[WARN]:Closing connection to leader, exception during packet send",normal,normal
230,59424e85_1,59424e85_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
231,59424e85_1,59424e85_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
232,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,[INFO]:Processing sync request from LearnerSyncRequest,normal,explicit
233,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,[DEBUG]:Forwarding request to next processor,normal,explicit
234,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,[INFO]:Proposing transaction for consensus,normal,explicit
235,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,"[ERROR]:XidRolloverException occurred, throwing RequestProcessorException",explicit,explicit
236,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,[ERROR]:Throttled request send as proposal: Exiting.,explicit,explicit
